,date,Calories,TotalIntensity,AverageIntensity,StepTotal
0,2016-04-12 00:00:00,70,0,0.0,0
1,2016-04-12 01:00:00,85,7,0.116667,88
2,2016-04-12 02:00:00,69,0,0.0,0
3,2016-04-12 03:00:00,72,1,0.016667,42
4,2016-04-12 04:00:00,73,2,0.033333,15
5,2016-04-12 05:00:00,69,0,0.0,0
6,2016-04-12 06:00:00,69,0,0.0,0
7,2016-04-12 07:00:00,81,5,0.083333,73
8,2016-04-12 08:00:00,82,5,0.083333,60
9,2016-04-12 09:00:00,70,0,0.0,0
10,2016-04-12 10:00:00,71,1,0.016667,6
11,2016-04-12 11:00:00,97,13,0.216667,171
12,2016-04-12 12:00:00,93,11,0.183333,197
13,2016-04-12 13:00:00,130,28,0.466667,436
14,2016-04-12 14:00:00,85,5,0.083333,81
15,2016-04-12 15:00:00,115,21,0.35,332
16,2016-04-12 16:00:00,108,13,0.216667,399
17,2016-04-12 17:00:00,124,25,0.416667,400
18,2016-04-12 18:00:00,89,8,0.133333,100
19,2016-04-12 19:00:00,114,20,0.333333,321
20,2016-04-12 20:00:00,120,23,0.383333,401
21,2016-04-12 21:00:00,85,6,0.1,134
22,2016-04-12 22:00:00,70,0,0.0,0
23,2016-04-12 23:00:00,74,2,0.033333,20
24,2016-04-13 00:00:00,69,0,0.0,0
25,2016-04-13 01:00:00,69,0,0.0,0
26,2016-04-13 02:00:00,69,0,0.0,0
27,2016-04-13 03:00:00,69,0,0.0,0
28,2016-04-13 04:00:00,76,3,0.05,50
29,2016-04-13 05:00:00,70,0,0.0,0
30,2016-04-13 06:00:00,69,0,0.0,0
31,2016-04-13 07:00:00,75,2,0.033333,33
32,2016-04-13 08:00:00,71,0,0.0,0
33,2016-04-13 09:00:00,72,1,0.016667,14
34,2016-04-13 10:00:00,70,0,0.0,0
35,2016-04-13 11:00:00,96,12,0.2,157
36,2016-04-13 12:00:00,100,14,0.233333,178
37,2016-04-13 13:00:00,83,5,0.083333,101
38,2016-04-13 14:00:00,97,12,0.2,166
39,2016-04-13 15:00:00,99,13,0.216667,214
40,2016-04-13 16:00:00,107,18,0.3,254
41,2016-04-13 17:00:00,128,28,0.466667,440
42,2016-04-13 18:00:00,118,21,0.35,410
43,2016-04-13 19:00:00,87,8,0.133333,82
44,2016-04-13 20:00:00,103,15,0.25,243
45,2016-04-13 21:00:00,78,3,0.05,48
46,2016-04-13 22:00:00,99,14,0.233333,195
47,2016-04-13 23:00:00,122,25,0.416667,376
48,2016-04-14 00:00:00,95,11,0.183333,173
49,2016-04-14 01:00:00,78,4,0.066667,56
50,2016-04-14 02:00:00,86,7,0.116667,109
51,2016-04-14 03:00:00,69,0,0.0,0
52,2016-04-14 04:00:00,69,0,0.0,0
53,2016-04-14 05:00:00,71,1,0.016667,8
54,2016-04-14 06:00:00,69,0,0.0,0
55,2016-04-14 07:00:00,69,0,0.0,0
56,2016-04-14 08:00:00,69,0,0.0,0
57,2016-04-14 09:00:00,73,2,0.033333,13
58,2016-04-14 10:00:00,69,0,0.0,0
59,2016-04-14 11:00:00,78,4,0.066667,31
60,2016-04-14 12:00:00,95,12,0.2,164
61,2016-04-14 13:00:00,98,13,0.216667,156
62,2016-04-14 14:00:00,92,10,0.166667,118
63,2016-04-14 15:00:00,129,26,0.433333,489
64,2016-04-14 16:00:00,104,14,0.233333,265
65,2016-04-14 17:00:00,130,27,0.45,503
66,2016-04-14 18:00:00,101,13,0.216667,286
67,2016-04-14 19:00:00,107,18,0.3,222
68,2016-04-14 20:00:00,113,18,0.3,395
69,2016-04-14 21:00:00,102,15,0.25,230
70,2016-04-14 22:00:00,124,23,0.383333,493
71,2016-04-14 23:00:00,101,13,0.216667,263
72,2016-04-15 00:00:00,107,17,0.283333,312
73,2016-04-15 01:00:00,73,2,0.033333,16
74,2016-04-15 02:00:00,71,1,0.016667,6
