,date,Calories,TotalIntensity,AverageIntensity,StepTotal
0,2016-04-12 00:00:00,48,1,0.016667,29
1,2016-04-12 01:00:00,47,0,0.0,0
2,2016-04-12 02:00:00,47,0,0.0,0
3,2016-04-12 03:00:00,47,0,0.0,0
4,2016-04-12 04:00:00,47,0,0.0,0
5,2016-04-12 05:00:00,47,0,0.0,0
6,2016-04-12 06:00:00,78,21,0.35,319
7,2016-04-12 07:00:00,69,14,0.233333,225
8,2016-04-12 08:00:00,60,7,0.116667,154
9,2016-04-12 09:00:00,68,14,0.233333,230
10,2016-04-12 10:00:00,60,8,0.133333,73
11,2016-04-12 11:00:00,113,35,0.583333,1174
12,2016-04-12 12:00:00,94,31,0.516667,977
13,2016-04-12 13:00:00,54,4,0.066667,38
14,2016-04-12 14:00:00,52,3,0.05,27
15,2016-04-12 15:00:00,67,12,0.2,231
16,2016-04-12 16:00:00,52,3,0.05,20
17,2016-04-12 17:00:00,69,14,0.233333,288
18,2016-04-12 18:00:00,71,17,0.283333,242
19,2016-04-12 19:00:00,60,7,0.116667,144
20,2016-04-12 20:00:00,68,14,0.233333,237
21,2016-04-12 21:00:00,47,0,0.0,0
22,2016-04-12 22:00:00,47,0,0.0,0
23,2016-04-12 23:00:00,48,1,0.016667,6
24,2016-04-13 00:00:00,47,0,0.0,0
25,2016-04-13 01:00:00,48,1,0.016667,12
26,2016-04-13 02:00:00,47,0,0.0,0
27,2016-04-13 03:00:00,48,1,0.016667,6
28,2016-04-13 04:00:00,47,0,0.0,0
29,2016-04-13 05:00:00,48,1,0.016667,8
30,2016-04-13 06:00:00,73,16,0.266667,355
31,2016-04-13 07:00:00,76,18,0.3,319
32,2016-04-13 08:00:00,66,12,0.2,160
33,2016-04-13 09:00:00,72,15,0.25,302
34,2016-04-13 10:00:00,53,3,0.05,14
35,2016-04-13 11:00:00,65,12,0.2,178
36,2016-04-13 12:00:00,64,12,0.2,185
37,2016-04-13 13:00:00,59,7,0.116667,93
38,2016-04-13 14:00:00,62,10,0.166667,125
39,2016-04-13 15:00:00,98,26,0.433333,861
40,2016-04-13 16:00:00,83,21,0.35,531
41,2016-04-13 17:00:00,80,15,0.25,585
42,2016-04-13 18:00:00,57,7,0.116667,48
43,2016-04-13 19:00:00,79,16,0.266667,507
44,2016-04-13 20:00:00,90,31,0.516667,431
45,2016-04-13 21:00:00,64,11,0.183333,247
46,2016-04-13 22:00:00,50,3,0.05,26
47,2016-04-13 23:00:00,47,0,0.0,0
48,2016-04-14 00:00:00,47,0,0.0,0
49,2016-04-14 01:00:00,47,0,0.0,0
50,2016-04-14 02:00:00,47,0,0.0,0
51,2016-04-14 03:00:00,47,0,0.0,0
52,2016-04-14 04:00:00,47,0,0.0,0
53,2016-04-14 05:00:00,47,0,0.0,0
54,2016-04-14 06:00:00,63,9,0.15,290
55,2016-04-14 07:00:00,98,32,0.533333,717
56,2016-04-14 08:00:00,79,23,0.383333,268
57,2016-04-14 09:00:00,55,4,0.066667,48
58,2016-04-14 10:00:00,55,5,0.083333,36
59,2016-04-14 11:00:00,60,7,0.116667,135
60,2016-04-14 12:00:00,61,9,0.15,106
61,2016-04-14 13:00:00,60,9,0.15,74
62,2016-04-14 14:00:00,67,11,0.183333,235
63,2016-04-14 15:00:00,59,8,0.133333,91
64,2016-04-14 16:00:00,60,8,0.133333,104
65,2016-04-14 17:00:00,79,20,0.333333,426
66,2016-04-14 18:00:00,76,20,0.333333,282
67,2016-04-14 19:00:00,68,14,0.233333,227
68,2016-04-14 20:00:00,67,14,0.233333,236
69,2016-04-14 21:00:00,48,1,0.016667,4
70,2016-04-14 22:00:00,51,3,0.05,26
71,2016-04-14 23:00:00,47,0,0.0,0
72,2016-04-15 00:00:00,48,1,0.016667,5
73,2016-04-15 01:00:00,47,0,0.0,0
74,2016-04-15 02:00:00,47,0,0.0,0
75,2016-04-15 03:00:00,51,3,0.05,43
76,2016-04-15 04:00:00,48,1,0.016667,8
77,2016-04-15 05:00:00,47,0,0.0,0
78,2016-04-15 06:00:00,82,21,0.35,529
79,2016-04-15 07:00:00,67,11,0.183333,272
80,2016-04-15 08:00:00,65,11,0.183333,173
81,2016-04-15 09:00:00,59,7,0.116667,95
82,2016-04-15 10:00:00,68,11,0.183333,291
83,2016-04-15 11:00:00,54,4,0.066667,40
84,2016-04-15 12:00:00,61,8,0.133333,146
85,2016-04-15 13:00:00,56,5,0.083333,50
86,2016-04-15 14:00:00,67,11,0.183333,250
87,2016-04-15 15:00:00,89,18,0.3,758
88,2016-04-15 16:00:00,62,9,0.15,142
89,2016-04-15 17:00:00,71,17,0.283333,218
90,2016-04-15 18:00:00,76,19,0.316667,351
91,2016-04-15 19:00:00,63,11,0.183333,153
92,2016-04-15 20:00:00,69,15,0.25,246
93,2016-04-15 21:00:00,50,2,0.033333,34
94,2016-04-15 22:00:00,50,2,0.033333,12
95,2016-04-15 23:00:00,48,1,0.016667,5
96,2016-04-16 00:00:00,47,0,0.0,0
97,2016-04-16 01:00:00,49,2,0.033333,20
98,2016-04-16 02:00:00,48,1,0.016667,7
99,2016-04-16 03:00:00,47,0,0.0,0
100,2016-04-16 04:00:00,48,1,0.016667,23
101,2016-04-16 05:00:00,47,0,0.0,0
102,2016-04-16 06:00:00,77,16,0.266667,499
103,2016-04-16 07:00:00,61,8,0.133333,90
104,2016-04-16 08:00:00,68,14,0.233333,184
105,2016-04-16 09:00:00,65,10,0.166667,235
106,2016-04-16 10:00:00,58,6,0.1,60
107,2016-04-16 11:00:00,55,4,0.066667,47
108,2016-04-16 12:00:00,57,4,0.066667,128
109,2016-04-16 13:00:00,56,5,0.083333,60
110,2016-04-16 14:00:00,68,14,0.233333,224
111,2016-04-16 15:00:00,52,2,0.033333,19
112,2016-04-16 16:00:00,57,5,0.083333,131
113,2016-04-16 17:00:00,74,18,0.3,271
114,2016-04-16 18:00:00,62,10,0.166667,82
115,2016-04-16 19:00:00,62,8,0.133333,181
116,2016-04-16 20:00:00,62,10,0.166667,175
117,2016-04-16 21:00:00,53,5,0.083333,56
118,2016-04-16 22:00:00,53,5,0.083333,45
119,2016-04-16 23:00:00,49,2,0.033333,10
120,2016-04-17 00:00:00,47,0,0.0,0
121,2016-04-17 01:00:00,47,0,0.0,0
122,2016-04-17 02:00:00,47,0,0.0,0
123,2016-04-17 03:00:00,47,0,0.0,0
124,2016-04-17 04:00:00,47,0,0.0,0
125,2016-04-17 05:00:00,50,2,0.033333,36
126,2016-04-17 06:00:00,69,15,0.25,214
127,2016-04-17 07:00:00,63,12,0.2,116
128,2016-04-17 08:00:00,61,9,0.15,130
129,2016-04-17 09:00:00,61,9,0.15,119
130,2016-04-17 10:00:00,54,3,0.05,72
131,2016-04-17 11:00:00,62,9,0.15,144
132,2016-04-17 12:00:00,49,1,0.016667,7
133,2016-04-17 13:00:00,47,0,0.0,0
134,2016-04-17 14:00:00,47,0,0.0,0
135,2016-04-17 15:00:00,47,0,0.0,0
136,2016-04-17 16:00:00,47,0,0.0,0
137,2016-04-17 17:00:00,47,0,0.0,0
138,2016-04-17 18:00:00,47,0,0.0,0
139,2016-04-17 19:00:00,47,0,0.0,0
140,2016-04-17 20:00:00,47,0,0.0,0
141,2016-04-17 21:00:00,47,0,0.0,0
142,2016-04-17 22:00:00,47,0,0.0,0
143,2016-04-17 23:00:00,47,0,0.0,0
144,2016-04-18 00:00:00,47,0,0.0,0
145,2016-04-18 01:00:00,47,0,0.0,0
146,2016-04-18 02:00:00,47,0,0.0,0
147,2016-04-18 03:00:00,47,0,0.0,0
148,2016-04-18 04:00:00,47,0,0.0,0
149,2016-04-18 05:00:00,47,0,0.0,0
150,2016-04-18 06:00:00,74,15,0.25,404
151,2016-04-18 07:00:00,60,8,0.133333,109
152,2016-04-18 08:00:00,53,3,0.05,29
153,2016-04-18 09:00:00,56,5,0.083333,41
154,2016-04-18 10:00:00,82,19,0.316667,569
155,2016-04-18 11:00:00,60,8,0.133333,96
156,2016-04-18 12:00:00,52,2,0.033333,18
157,2016-04-18 13:00:00,69,14,0.233333,256
158,2016-04-18 14:00:00,68,12,0.2,245
159,2016-04-18 15:00:00,65,11,0.183333,204
160,2016-04-18 16:00:00,64,11,0.183333,150
161,2016-04-18 17:00:00,73,17,0.283333,277
162,2016-04-18 18:00:00,75,19,0.316667,305
163,2016-04-18 19:00:00,73,17,0.283333,291
164,2016-04-18 20:00:00,68,14,0.233333,259
165,2016-04-18 21:00:00,49,2,0.033333,15
166,2016-04-18 22:00:00,51,3,0.05,34
167,2016-04-18 23:00:00,50,2,0.033333,23
168,2016-04-19 00:00:00,47,0,0.0,0
169,2016-04-19 01:00:00,47,0,0.0,0
170,2016-04-19 02:00:00,47,0,0.0,0
171,2016-04-19 03:00:00,47,0,0.0,0
172,2016-04-19 04:00:00,47,0,0.0,0
173,2016-04-19 05:00:00,47,0,0.0,0
174,2016-04-19 06:00:00,68,13,0.216667,247
175,2016-04-19 07:00:00,63,11,0.183333,136
176,2016-04-19 08:00:00,63,9,0.15,216
177,2016-04-19 09:00:00,59,7,0.116667,108
178,2016-04-19 10:00:00,59,7,0.116667,130
179,2016-04-19 11:00:00,59,7,0.116667,116
180,2016-04-19 12:00:00,61,9,0.15,113
181,2016-04-19 13:00:00,51,2,0.033333,20
182,2016-04-19 14:00:00,67,12,0.2,252
