,date,Calories,TotalIntensity,AverageIntensity,StepTotal
0,2016-04-12 00:00:00,81,20,0.333333,373
1,2016-04-12 01:00:00,61,8,0.133333,160
2,2016-04-12 02:00:00,59,7,0.116667,151
3,2016-04-12 03:00:00,47,0,0.0,0
4,2016-04-12 04:00:00,48,0,0.0,0
5,2016-04-12 05:00:00,48,0,0.0,0
6,2016-04-12 06:00:00,48,0,0.0,0
7,2016-04-12 07:00:00,47,0,0.0,0
8,2016-04-12 08:00:00,68,13,0.216667,250
9,2016-04-12 09:00:00,141,30,0.5,1864
10,2016-04-12 10:00:00,99,29,0.483333,676
11,2016-04-12 11:00:00,76,12,0.2,360
12,2016-04-12 12:00:00,73,11,0.183333,253
13,2016-04-12 13:00:00,66,6,0.1,221
14,2016-04-12 14:00:00,110,36,0.6,1166
15,2016-04-12 15:00:00,151,58,0.966667,2063
16,2016-04-12 16:00:00,76,13,0.216667,344
17,2016-04-12 17:00:00,83,16,0.266667,489
18,2016-04-12 18:00:00,124,29,0.483333,1386
19,2016-04-12 19:00:00,104,39,0.65,558
20,2016-04-12 20:00:00,132,41,0.683333,1733
21,2016-04-12 21:00:00,100,31,0.516667,684
22,2016-04-12 22:00:00,65,9,0.15,89
23,2016-04-12 23:00:00,81,21,0.35,338
24,2016-04-13 00:00:00,69,14,0.233333,144
25,2016-04-13 01:00:00,48,0,0.0,0
26,2016-04-13 02:00:00,47,0,0.0,0
27,2016-04-13 03:00:00,53,4,0.066667,36
28,2016-04-13 04:00:00,47,0,0.0,0
29,2016-04-13 05:00:00,47,0,0.0,0
30,2016-04-13 06:00:00,48,0,0.0,0
31,2016-04-13 07:00:00,59,8,0.133333,126
32,2016-04-13 08:00:00,69,12,0.2,275
33,2016-04-13 09:00:00,136,27,0.45,1679
34,2016-04-13 10:00:00,77,15,0.25,295
35,2016-04-13 11:00:00,84,16,0.266667,524
36,2016-04-13 12:00:00,82,15,0.25,486
37,2016-04-13 13:00:00,72,10,0.166667,302
38,2016-04-13 14:00:00,128,46,0.766667,1577
39,2016-04-13 15:00:00,79,13,0.216667,493
40,2016-04-13 16:00:00,71,10,0.166667,299
41,2016-04-13 17:00:00,87,23,0.383333,695
42,2016-04-13 18:00:00,118,25,0.416667,1343
43,2016-04-13 19:00:00,73,13,0.216667,258
44,2016-04-13 20:00:00,47,0,0.0,0
45,2016-04-13 21:00:00,48,0,0.0,0
46,2016-04-13 22:00:00,74,11,0.183333,437
47,2016-04-13 23:00:00,135,56,0.933333,1766
48,2016-04-14 00:00:00,56,4,0.066667,81
49,2016-04-14 01:00:00,54,3,0.05,58
50,2016-04-14 02:00:00,47,0,0.0,0
51,2016-04-14 03:00:00,47,0,0.0,0
52,2016-04-14 04:00:00,47,0,0.0,0
53,2016-04-14 05:00:00,47,0,0.0,0
54,2016-04-14 06:00:00,47,0,0.0,0
55,2016-04-14 07:00:00,47,0,0.0,0
56,2016-04-14 08:00:00,47,0,0.0,0
57,2016-04-14 09:00:00,93,14,0.233333,902
58,2016-04-14 10:00:00,109,23,0.383333,1106
59,2016-04-14 11:00:00,64,7,0.116667,50
60,2016-04-14 12:00:00,85,18,0.3,501
61,2016-04-14 13:00:00,137,54,0.9,1779
62,2016-04-14 14:00:00,113,22,0.366667,1228
63,2016-04-14 15:00:00,66,7,0.116667,139
64,2016-04-14 16:00:00,88,25,0.416667,408
65,2016-04-14 17:00:00,61,5,0.083333,37
66,2016-04-14 18:00:00,72,12,0.2,322
