,date,Calories,TotalIntensity,AverageIntensity,StepTotal
0,2016-04-12 00:00:00,62,0,0.0,0
1,2016-04-12 01:00:00,62,0,0.0,0
2,2016-04-12 02:00:00,62,0,0.0,0
3,2016-04-12 03:00:00,62,0,0.0,0
4,2016-04-12 04:00:00,62,0,0.0,0
5,2016-04-12 05:00:00,62,0,0.0,0
6,2016-04-12 06:00:00,62,0,0.0,0
7,2016-04-12 07:00:00,62,0,0.0,0
8,2016-04-12 08:00:00,62,0,0.0,0
9,2016-04-12 09:00:00,62,0,0.0,0
10,2016-04-12 10:00:00,62,0,0.0,0
11,2016-04-12 11:00:00,62,0,0.0,0
12,2016-04-12 12:00:00,62,0,0.0,0
13,2016-04-12 13:00:00,62,0,0.0,0
14,2016-04-12 14:00:00,62,0,0.0,0
15,2016-04-12 15:00:00,62,0,0.0,0
16,2016-04-12 16:00:00,62,0,0.0,0
17,2016-04-12 17:00:00,62,0,0.0,0
18,2016-04-12 18:00:00,62,0,0.0,0
19,2016-04-12 19:00:00,62,0,0.0,0
20,2016-04-12 20:00:00,62,0,0.0,0
21,2016-04-12 21:00:00,62,0,0.0,0
22,2016-04-12 22:00:00,62,0,0.0,0
23,2016-04-12 23:00:00,62,0,0.0,0
24,2016-04-13 00:00:00,62,0,0.0,0
25,2016-04-13 01:00:00,62,0,0.0,0
26,2016-04-13 02:00:00,62,0,0.0,0
27,2016-04-13 03:00:00,62,0,0.0,0
28,2016-04-13 04:00:00,62,0,0.0,0
29,2016-04-13 05:00:00,62,0,0.0,0
30,2016-04-13 06:00:00,62,0,0.0,0
31,2016-04-13 07:00:00,62,0,0.0,0
32,2016-04-13 08:00:00,62,0,0.0,0
33,2016-04-13 09:00:00,62,0,0.0,0
34,2016-04-13 10:00:00,62,0,0.0,0
35,2016-04-13 11:00:00,62,0,0.0,0
36,2016-04-13 12:00:00,62,0,0.0,0
37,2016-04-13 13:00:00,62,0,0.0,0
38,2016-04-13 14:00:00,62,0,0.0,0
39,2016-04-13 15:00:00,62,0,0.0,0
40,2016-04-13 16:00:00,62,0,0.0,0
41,2016-04-13 17:00:00,62,0,0.0,0
42,2016-04-13 18:00:00,62,0,0.0,0
43,2016-04-13 19:00:00,62,0,0.0,0
44,2016-04-13 20:00:00,62,0,0.0,0
45,2016-04-13 21:00:00,62,0,0.0,0
46,2016-04-13 22:00:00,62,0,0.0,0
47,2016-04-13 23:00:00,62,0,0.0,0
48,2016-04-14 00:00:00,62,0,0.0,0
49,2016-04-14 01:00:00,62,0,0.0,0
50,2016-04-14 02:00:00,62,0,0.0,0
51,2016-04-14 03:00:00,62,0,0.0,0
52,2016-04-14 04:00:00,62,0,0.0,0
53,2016-04-14 05:00:00,62,0,0.0,0
54,2016-04-14 06:00:00,62,0,0.0,0
55,2016-04-14 07:00:00,62,0,0.0,0
56,2016-04-14 08:00:00,62,0,0.0,0
57,2016-04-14 09:00:00,62,0,0.0,0
58,2016-04-14 10:00:00,62,0,0.0,0
59,2016-04-14 11:00:00,62,0,0.0,0
60,2016-04-14 12:00:00,62,0,0.0,0
61,2016-04-14 13:00:00,62,0,0.0,0
62,2016-04-14 14:00:00,62,0,0.0,0
63,2016-04-14 15:00:00,62,0,0.0,0
64,2016-04-14 16:00:00,62,0,0.0,0
65,2016-04-14 17:00:00,62,0,0.0,0
66,2016-04-14 18:00:00,62,0,0.0,0
67,2016-04-14 19:00:00,62,0,0.0,0
68,2016-04-14 20:00:00,62,0,0.0,0
69,2016-04-14 21:00:00,62,0,0.0,0
70,2016-04-14 22:00:00,62,0,0.0,0
71,2016-04-14 23:00:00,62,0,0.0,0
72,2016-04-15 00:00:00,62,0,0.0,0
73,2016-04-15 01:00:00,62,0,0.0,0
74,2016-04-15 02:00:00,62,0,0.0,0
75,2016-04-15 03:00:00,62,0,0.0,0
76,2016-04-15 04:00:00,62,0,0.0,0
77,2016-04-15 05:00:00,62,0,0.0,0
78,2016-04-15 06:00:00,62,0,0.0,0
79,2016-04-15 07:00:00,62,0,0.0,0
80,2016-04-15 08:00:00,62,0,0.0,0
81,2016-04-15 09:00:00,62,0,0.0,0
82,2016-04-15 10:00:00,62,0,0.0,0
83,2016-04-15 11:00:00,148,25,0.416667,1201
84,2016-04-15 12:00:00,205,51,0.85,2175
85,2016-04-15 13:00:00,172,51,0.85,1020
86,2016-04-15 14:00:00,174,43,0.716667,1000
87,2016-04-15 15:00:00,173,45,0.75,831
88,2016-04-15 16:00:00,193,46,0.766667,1427
89,2016-04-15 17:00:00,213,55,0.916667,1313
90,2016-04-15 18:00:00,184,48,0.8,1195
91,2016-04-15 19:00:00,185,49,0.816667,1277
92,2016-04-15 20:00:00,218,56,0.933333,1523
93,2016-04-15 21:00:00,127,26,0.433333,550
94,2016-04-15 22:00:00,82,8,0.133333,190
95,2016-04-15 23:00:00,105,22,0.366667,317
96,2016-04-16 00:00:00,75,6,0.1,131
97,2016-04-16 01:00:00,62,0,0.0,0
98,2016-04-16 02:00:00,65,1,0.016667,9
99,2016-04-16 03:00:00,65,1,0.016667,15
100,2016-04-16 04:00:00,63,0,0.0,0
101,2016-04-16 05:00:00,62,0,0.0,0
102,2016-04-16 06:00:00,63,0,0.0,0
103,2016-04-16 07:00:00,84,9,0.15,268
104,2016-04-16 08:00:00,181,45,0.75,1274
105,2016-04-16 09:00:00,151,38,0.633333,982
106,2016-04-16 10:00:00,183,47,0.783333,1549
107,2016-04-16 11:00:00,168,50,0.833333,1019
108,2016-04-16 12:00:00,182,52,0.866667,1297
109,2016-04-16 13:00:00,174,50,0.833333,1196
110,2016-04-16 14:00:00,122,24,0.4,740
111,2016-04-16 15:00:00,164,45,0.75,1030
112,2016-04-16 16:00:00,126,26,0.433333,548
113,2016-04-16 17:00:00,129,28,0.466667,570
114,2016-04-16 18:00:00,113,20,0.333333,491
115,2016-04-16 19:00:00,101,18,0.3,370
116,2016-04-16 20:00:00,164,46,0.766667,1513
117,2016-04-16 21:00:00,77,7,0.116667,62
118,2016-04-16 22:00:00,145,38,0.633333,893
119,2016-04-16 23:00:00,110,18,0.3,493
120,2016-04-17 00:00:00,94,13,0.216667,169
121,2016-04-17 01:00:00,121,22,0.366667,671
122,2016-04-17 02:00:00,72,3,0.05,19
123,2016-04-17 03:00:00,81,9,0.15,182
124,2016-04-17 04:00:00,64,0,0.0,0
125,2016-04-17 05:00:00,66,1,0.016667,7
126,2016-04-17 06:00:00,65,0,0.0,0
127,2016-04-17 07:00:00,64,0,0.0,0
