,date,Calories,TotalIntensity,AverageIntensity,StepTotal
0,2016-04-12 00:00:00,89,2,0.033333,45
1,2016-04-12 01:00:00,87,1,0.016667,8
2,2016-04-12 02:00:00,84,0,0.0,0
3,2016-04-12 03:00:00,84,0,0.0,0
4,2016-04-12 04:00:00,84,0,0.0,0
5,2016-04-12 05:00:00,84,0,0.0,0
6,2016-04-12 06:00:00,84,0,0.0,0
7,2016-04-12 07:00:00,84,0,0.0,0
8,2016-04-12 08:00:00,130,10,0.166667,451
9,2016-04-12 09:00:00,131,13,0.216667,318
10,2016-04-12 10:00:00,129,14,0.233333,288
11,2016-04-12 11:00:00,121,12,0.2,107
12,2016-04-12 12:00:00,102,4,0.066667,68
13,2016-04-12 13:00:00,96,1,0.016667,5
14,2016-04-12 14:00:00,154,20,0.333333,539
15,2016-04-12 15:00:00,110,7,0.116667,79
16,2016-04-12 16:00:00,115,8,0.133333,156
17,2016-04-12 17:00:00,114,5,0.083333,205
18,2016-04-12 18:00:00,237,53,0.883333,1676
19,2016-04-12 19:00:00,250,65,1.083333,1669
20,2016-04-12 20:00:00,231,50,0.833333,1467
21,2016-04-12 21:00:00,279,59,0.983333,2076
22,2016-04-12 22:00:00,234,39,0.65,1527
23,2016-04-12 23:00:00,87,1,0.016667,10
24,2016-04-13 00:00:00,84,0,0.0,0
25,2016-04-13 01:00:00,84,0,0.0,0
26,2016-04-13 02:00:00,84,0,0.0,0
27,2016-04-13 03:00:00,84,0,0.0,0
28,2016-04-13 04:00:00,84,0,0.0,0
29,2016-04-13 05:00:00,84,0,0.0,0
30,2016-04-13 06:00:00,84,0,0.0,0
31,2016-04-13 07:00:00,84,0,0.0,0
32,2016-04-13 08:00:00,141,13,0.216667,488
33,2016-04-13 09:00:00,123,9,0.15,255
34,2016-04-13 10:00:00,100,2,0.033333,11
35,2016-04-13 11:00:00,121,10,0.166667,217
36,2016-04-13 12:00:00,148,19,0.316667,501
37,2016-04-13 13:00:00,116,9,0.15,88
38,2016-04-13 14:00:00,114,8,0.133333,72
39,2016-04-13 15:00:00,101,3,0.05,20
40,2016-04-13 16:00:00,116,8,0.133333,170
41,2016-04-13 17:00:00,141,13,0.216667,418
42,2016-04-13 18:00:00,149,16,0.266667,602
43,2016-04-13 19:00:00,456,130,2.166667,4660
44,2016-04-13 20:00:00,149,17,0.283333,499
45,2016-04-13 21:00:00,84,0,0.0,0
46,2016-04-13 22:00:00,84,0,0.0,0
47,2016-04-13 23:00:00,84,0,0.0,0
48,2016-04-14 00:00:00,84,0,0.0,0
49,2016-04-14 01:00:00,84,0,0.0,0
50,2016-04-14 02:00:00,84,0,0.0,0
51,2016-04-14 03:00:00,84,0,0.0,0
52,2016-04-14 04:00:00,84,0,0.0,0
53,2016-04-14 05:00:00,84,0,0.0,0
54,2016-04-14 06:00:00,84,0,0.0,0
