,date,Calories,TotalIntensity,AverageIntensity,StepTotal
0,2016-04-12 00:00:00,84,0,0.0,0
1,2016-04-12 01:00:00,84,0,0.0,0
2,2016-04-12 02:00:00,84,0,0.0,0
3,2016-04-12 03:00:00,84,0,0.0,0
4,2016-04-12 04:00:00,84,0,0.0,0
5,2016-04-12 05:00:00,84,0,0.0,0
6,2016-04-12 06:00:00,84,0,0.0,0
7,2016-04-12 07:00:00,84,0,0.0,0
8,2016-04-12 08:00:00,84,0,0.0,0
9,2016-04-12 09:00:00,92,3,0.05,55
10,2016-04-12 10:00:00,88,0,0.0,0
11,2016-04-12 11:00:00,94,3,0.05,35
12,2016-04-12 12:00:00,136,19,0.316667,327
13,2016-04-12 13:00:00,180,31,0.516667,807
14,2016-04-12 14:00:00,118,11,0.183333,250
15,2016-04-12 15:00:00,122,13,0.216667,265
16,2016-04-12 16:00:00,154,17,0.283333,731
17,2016-04-12 17:00:00,194,36,0.6,962
18,2016-04-12 18:00:00,121,14,0.233333,175
19,2016-04-12 19:00:00,195,43,0.716667,987
20,2016-04-12 20:00:00,93,3,0.05,30
21,2016-04-12 21:00:00,97,4,0.066667,63
22,2016-04-12 22:00:00,96,4,0.066667,63
23,2016-04-12 23:00:00,114,9,0.15,264
24,2016-04-13 00:00:00,84,0,0.0,0
25,2016-04-13 01:00:00,84,0,0.0,0
26,2016-04-13 02:00:00,84,0,0.0,0
27,2016-04-13 03:00:00,84,0,0.0,0
28,2016-04-13 04:00:00,84,0,0.0,0
29,2016-04-13 05:00:00,84,0,0.0,0
30,2016-04-13 06:00:00,84,0,0.0,0
31,2016-04-13 07:00:00,84,0,0.0,0
32,2016-04-13 08:00:00,84,0,0.0,0
33,2016-04-13 09:00:00,99,5,0.083333,105
34,2016-04-13 10:00:00,151,21,0.35,562
35,2016-04-13 11:00:00,234,49,0.816667,1559
36,2016-04-13 12:00:00,300,77,1.283333,2351
37,2016-04-13 13:00:00,121,13,0.216667,212
38,2016-04-13 14:00:00,87,0,0.0,0
39,2016-04-13 15:00:00,91,2,0.033333,14
40,2016-04-13 16:00:00,89,1,0.016667,8
41,2016-04-13 17:00:00,129,16,0.266667,338
42,2016-04-13 18:00:00,92,2,0.033333,46
43,2016-04-13 19:00:00,89,1,0.016667,13
44,2016-04-13 20:00:00,108,9,0.15,123
45,2016-04-13 21:00:00,104,7,0.116667,83
46,2016-04-13 22:00:00,109,9,0.15,114
47,2016-04-13 23:00:00,94,3,0.05,43
48,2016-04-14 00:00:00,101,6,0.1,113
49,2016-04-14 01:00:00,84,0,0.0,0
50,2016-04-14 02:00:00,84,0,0.0,0
51,2016-04-14 03:00:00,84,0,0.0,0
52,2016-04-14 04:00:00,84,0,0.0,0
53,2016-04-14 05:00:00,84,0,0.0,0
54,2016-04-14 06:00:00,84,0,0.0,0
55,2016-04-14 07:00:00,84,0,0.0,0
56,2016-04-14 08:00:00,84,0,0.0,0
57,2016-04-14 09:00:00,97,4,0.066667,131
58,2016-04-14 10:00:00,112,8,0.133333,201
59,2016-04-14 11:00:00,96,4,0.066667,53
60,2016-04-14 12:00:00,99,5,0.083333,75
61,2016-04-14 13:00:00,106,8,0.133333,110
62,2016-04-14 14:00:00,111,9,0.15,180
63,2016-04-14 15:00:00,103,7,0.116667,84
64,2016-04-14 16:00:00,134,16,0.266667,388
65,2016-04-14 17:00:00,209,37,0.616667,1225
66,2016-04-14 18:00:00,109,7,0.116667,170
67,2016-04-14 19:00:00,100,5,0.083333,108
68,2016-04-14 20:00:00,94,3,0.05,43
69,2016-04-14 21:00:00,103,6,0.1,93
70,2016-04-14 22:00:00,107,8,0.133333,112
71,2016-04-14 23:00:00,89,1,0.016667,32
72,2016-04-15 00:00:00,106,8,0.133333,134
73,2016-04-15 01:00:00,84,0,0.0,0
74,2016-04-15 02:00:00,84,0,0.0,0
75,2016-04-15 03:00:00,84,0,0.0,0
76,2016-04-15 04:00:00,84,0,0.0,0
77,2016-04-15 05:00:00,84,0,0.0,0
78,2016-04-15 06:00:00,84,0,0.0,0
79,2016-04-15 07:00:00,84,0,0.0,0
80,2016-04-15 08:00:00,84,0,0.0,0
81,2016-04-15 09:00:00,97,4,0.066667,89
82,2016-04-15 10:00:00,89,1,0.016667,4
83,2016-04-15 11:00:00,92,2,0.033333,27
84,2016-04-15 12:00:00,108,8,0.133333,141
85,2016-04-15 13:00:00,96,2,0.033333,120
86,2016-04-15 14:00:00,114,11,0.183333,162
87,2016-04-15 15:00:00,144,23,0.383333,376
88,2016-04-15 16:00:00,101,6,0.1,105
89,2016-04-15 17:00:00,84,0,0.0,0
90,2016-04-15 18:00:00,84,0,0.0,0
91,2016-04-15 19:00:00,84,0,0.0,0
92,2016-04-15 20:00:00,84,0,0.0,0
93,2016-04-15 21:00:00,84,0,0.0,0
94,2016-04-15 22:00:00,84,0,0.0,0
95,2016-04-15 23:00:00,84,0,0.0,0
96,2016-04-16 00:00:00,84,0,0.0,0
97,2016-04-16 01:00:00,84,0,0.0,0
98,2016-04-16 02:00:00,84,0,0.0,0
99,2016-04-16 03:00:00,84,0,0.0,0
100,2016-04-16 04:00:00,84,0,0.0,0
101,2016-04-16 05:00:00,84,0,0.0,0
102,2016-04-16 06:00:00,84,0,0.0,0
103,2016-04-16 07:00:00,84,0,0.0,0
104,2016-04-16 08:00:00,84,0,0.0,0
105,2016-04-16 09:00:00,84,0,0.0,0
106,2016-04-16 10:00:00,84,0,0.0,0
107,2016-04-16 11:00:00,84,0,0.0,0
108,2016-04-16 12:00:00,84,0,0.0,0
