,date,Calories,TotalIntensity,AverageIntensity,StepTotal
0,2016-04-12 00:00:00,56,1,0.016667,2
1,2016-04-12 01:00:00,55,0,0.0,0
2,2016-04-12 02:00:00,56,0,0.0,0
3,2016-04-12 03:00:00,55,0,0.0,0
4,2016-04-12 04:00:00,56,0,0.0,0
5,2016-04-12 05:00:00,55,0,0.0,0
6,2016-04-12 06:00:00,82,18,0.3,248
7,2016-04-12 07:00:00,157,47,0.783333,2030
8,2016-04-12 08:00:00,109,29,0.483333,1168
9,2016-04-12 09:00:00,61,2,0.033333,64
10,2016-04-12 10:00:00,61,2,0.033333,65
11,2016-04-12 11:00:00,60,2,0.033333,52
12,2016-04-12 12:00:00,92,15,0.25,656
13,2016-04-12 13:00:00,85,13,0.216667,459
14,2016-04-12 14:00:00,57,0,0.0,0
15,2016-04-12 15:00:00,61,3,0.05,80
16,2016-04-12 16:00:00,157,58,0.966667,2192
17,2016-04-12 17:00:00,123,27,0.45,1243
18,2016-04-12 18:00:00,93,26,0.433333,321
19,2016-04-12 19:00:00,101,20,0.333333,776
20,2016-04-12 20:00:00,90,23,0.383333,330
21,2016-04-12 21:00:00,104,25,0.416667,740
22,2016-04-12 22:00:00,89,14,0.233333,534
23,2016-04-12 23:00:00,111,35,0.583333,636
24,2016-04-13 00:00:00,60,3,0.05,61
25,2016-04-13 01:00:00,55,0,0.0,0
26,2016-04-13 02:00:00,55,0,0.0,0
27,2016-04-13 03:00:00,55,0,0.0,0
28,2016-04-13 04:00:00,56,0,0.0,0
29,2016-04-13 05:00:00,55,0,0.0,0
30,2016-04-13 06:00:00,55,0,0.0,0
31,2016-04-13 07:00:00,55,0,0.0,0
32,2016-04-13 08:00:00,67,7,0.116667,121
33,2016-04-13 09:00:00,67,7,0.116667,138
34,2016-04-13 10:00:00,74,11,0.183333,189
35,2016-04-13 11:00:00,60,3,0.05,32
36,2016-04-13 12:00:00,64,5,0.083333,120
37,2016-04-13 13:00:00,63,5,0.083333,48
38,2016-04-13 14:00:00,61,4,0.066667,29
39,2016-04-13 15:00:00,98,25,0.416667,481
40,2016-04-13 16:00:00,86,18,0.3,367
41,2016-04-13 17:00:00,80,14,0.233333,268
42,2016-04-13 18:00:00,73,13,0.216667,119
43,2016-04-13 19:00:00,122,34,0.566667,1130
44,2016-04-13 20:00:00,129,39,0.65,1055
45,2016-04-13 21:00:00,90,20,0.333333,415
46,2016-04-13 22:00:00,83,18,0.3,259
47,2016-04-13 23:00:00,55,0,0.0,0
48,2016-04-14 00:00:00,57,1,0.016667,16
49,2016-04-14 01:00:00,57,1,0.016667,12
50,2016-04-14 02:00:00,58,2,0.033333,14
51,2016-04-14 03:00:00,58,2,0.033333,11
52,2016-04-14 04:00:00,57,1,0.016667,8
53,2016-04-14 05:00:00,69,9,0.15,125
54,2016-04-14 06:00:00,142,43,0.716667,1258
55,2016-04-14 07:00:00,155,51,0.85,2257
56,2016-04-14 08:00:00,57,0,0.0,0
57,2016-04-14 09:00:00,56,0,0.0,0
58,2016-04-14 10:00:00,63,4,0.066667,107
59,2016-04-14 11:00:00,56,0,0.0,0
60,2016-04-14 12:00:00,62,3,0.05,95
61,2016-04-14 13:00:00,85,15,0.25,478
62,2016-04-14 14:00:00,248,95,1.583333,2106
63,2016-04-14 15:00:00,77,13,0.216667,249
64,2016-04-14 16:00:00,136,41,0.683333,1641
65,2016-04-14 17:00:00,304,144,2.4,5808
66,2016-04-14 18:00:00,77,12,0.2,267
67,2016-04-14 19:00:00,72,10,0.166667,143
68,2016-04-14 20:00:00,102,24,0.4,624
69,2016-04-14 21:00:00,138,31,0.516667,1519
70,2016-04-14 22:00:00,80,15,0.25,247
71,2016-04-14 23:00:00,60,4,0.066667,37
72,2016-04-15 00:00:00,56,1,0.016667,6
73,2016-04-15 01:00:00,55,0,0.0,0
74,2016-04-15 02:00:00,55,0,0.0,0
75,2016-04-15 03:00:00,57,1,0.016667,7
76,2016-04-15 04:00:00,55,0,0.0,0
77,2016-04-15 05:00:00,57,1,0.016667,6
78,2016-04-15 06:00:00,124,39,0.65,860
79,2016-04-15 07:00:00,132,29,0.483333,1427
80,2016-04-15 08:00:00,64,4,0.066667,146
81,2016-04-15 09:00:00,64,5,0.083333,123
82,2016-04-15 10:00:00,180,75,1.25,2718
83,2016-04-15 11:00:00,144,50,0.833333,1959
84,2016-04-15 12:00:00,95,23,0.383333,874
85,2016-04-15 13:00:00,58,1,0.016667,9
86,2016-04-15 14:00:00,217,84,1.4,2183
87,2016-04-15 15:00:00,77,11,0.183333,261
88,2016-04-15 16:00:00,202,84,1.4,3256
89,2016-04-15 17:00:00,111,23,0.383333,1035
90,2016-04-15 18:00:00,103,21,0.35,762
91,2016-04-15 19:00:00,82,10,0.166667,484
92,2016-04-15 20:00:00,55,0,0.0,0
93,2016-04-15 21:00:00,71,9,0.15,148
94,2016-04-15 22:00:00,84,17,0.283333,280
