,date,Calories,TotalIntensity,AverageIntensity,StepTotal
0,2016-04-12 00:00:00,59,0,0.0,0
1,2016-04-12 01:00:00,59,0,0.0,0
2,2016-04-12 02:00:00,59,0,0.0,0
3,2016-04-12 03:00:00,59,0,0.0,0
4,2016-04-12 04:00:00,59,0,0.0,0
5,2016-04-12 05:00:00,59,0,0.0,0
6,2016-04-12 06:00:00,59,0,0.0,0
7,2016-04-12 07:00:00,59,0,0.0,0
8,2016-04-12 08:00:00,59,0,0.0,0
9,2016-04-12 09:00:00,59,0,0.0,0
10,2016-04-12 10:00:00,320,98,1.633333,5007
11,2016-04-12 11:00:00,157,39,0.65,1791
12,2016-04-12 12:00:00,105,24,0.4,463
13,2016-04-12 13:00:00,71,7,0.116667,64
14,2016-04-12 14:00:00,92,17,0.283333,332
15,2016-04-12 15:00:00,68,6,0.1,32
16,2016-04-12 16:00:00,104,26,0.433333,266
17,2016-04-12 17:00:00,88,14,0.233333,269
18,2016-04-12 18:00:00,74,8,0.133333,126
19,2016-04-12 19:00:00,77,10,0.166667,105
20,2016-04-12 20:00:00,67,3,0.05,142
21,2016-04-12 21:00:00,69,5,0.083333,106
22,2016-04-12 22:00:00,82,13,0.216667,167
23,2016-04-12 23:00:00,75,8,0.133333,163
24,2016-04-13 00:00:00,59,0,0.0,0
25,2016-04-13 01:00:00,59,0,0.0,0
26,2016-04-13 02:00:00,59,0,0.0,0
27,2016-04-13 03:00:00,59,0,0.0,0
28,2016-04-13 04:00:00,59,0,0.0,0
29,2016-04-13 05:00:00,59,0,0.0,0
30,2016-04-13 06:00:00,59,0,0.0,0
31,2016-04-13 07:00:00,59,0,0.0,0
32,2016-04-13 08:00:00,59,0,0.0,0
33,2016-04-13 09:00:00,59,0,0.0,0
34,2016-04-13 10:00:00,59,0,0.0,0
35,2016-04-13 11:00:00,66,3,0.05,52
36,2016-04-13 12:00:00,400,135,2.25,6291
37,2016-04-13 13:00:00,93,17,0.283333,367
38,2016-04-13 14:00:00,78,11,0.183333,177
39,2016-04-13 15:00:00,83,11,0.183333,317
40,2016-04-13 16:00:00,64,3,0.05,13
41,2016-04-13 17:00:00,77,9,0.15,207
42,2016-04-13 18:00:00,61,1,0.016667,0
43,2016-04-13 19:00:00,63,2,0.033333,22
44,2016-04-13 20:00:00,70,6,0.1,142
45,2016-04-13 21:00:00,74,6,0.1,204
46,2016-04-13 22:00:00,77,10,0.166667,98
47,2016-04-13 23:00:00,75,9,0.15,163
