,date,Calories,TotalIntensity,AverageIntensity,StepTotal
0,2016-04-12 00:00:00,76,1,0.016667,7
1,2016-04-12 01:00:00,74,0,0.0,0
2,2016-04-12 02:00:00,74,0,0.0,0
3,2016-04-12 03:00:00,93,8,0.133333,156
4,2016-04-12 04:00:00,74,0,0.0,0
5,2016-04-12 05:00:00,74,0,0.0,0
6,2016-04-12 06:00:00,78,2,0.033333,24
7,2016-04-12 07:00:00,115,15,0.25,432
8,2016-04-12 08:00:00,140,22,0.366667,729
9,2016-04-12 09:00:00,108,9,0.15,429
10,2016-04-12 10:00:00,74,0,0.0,0
11,2016-04-12 11:00:00,103,6,0.1,411
12,2016-04-12 12:00:00,86,5,0.083333,102
13,2016-04-12 13:00:00,113,11,0.183333,459
14,2016-04-12 14:00:00,98,6,0.1,306
15,2016-04-12 15:00:00,94,7,0.116667,232
16,2016-04-12 16:00:00,132,17,0.283333,661
17,2016-04-12 17:00:00,88,5,0.083333,154
18,2016-04-12 18:00:00,134,20,0.333333,632
19,2016-04-12 19:00:00,127,20,0.333333,501
20,2016-04-12 20:00:00,90,7,0.116667,125
21,2016-04-12 21:00:00,76,1,0.016667,11
22,2016-04-12 22:00:00,78,2,0.033333,23
23,2016-04-12 23:00:00,74,0,0.0,0
24,2016-04-13 00:00:00,74,0,0.0,0
25,2016-04-13 01:00:00,74,0,0.0,0
26,2016-04-13 02:00:00,74,0,0.0,0
27,2016-04-13 03:00:00,74,0,0.0,0
28,2016-04-13 04:00:00,74,0,0.0,0
29,2016-04-13 05:00:00,74,0,0.0,0
30,2016-04-13 06:00:00,74,0,0.0,0
31,2016-04-13 07:00:00,152,26,0.433333,896
32,2016-04-13 08:00:00,119,16,0.266667,451
33,2016-04-13 09:00:00,148,22,0.366667,977
34,2016-04-13 10:00:00,83,3,0.05,108
35,2016-04-13 11:00:00,124,11,0.183333,661
36,2016-04-13 12:00:00,90,6,0.1,172
37,2016-04-13 13:00:00,124,13,0.216667,622
38,2016-04-13 14:00:00,97,7,0.116667,277
39,2016-04-13 15:00:00,83,4,0.066667,79
40,2016-04-13 16:00:00,120,11,0.183333,623
41,2016-04-13 17:00:00,92,7,0.116667,172
42,2016-04-13 18:00:00,125,15,0.25,581
43,2016-04-13 19:00:00,100,12,0.2,175
44,2016-04-13 20:00:00,92,7,0.116667,180
45,2016-04-13 21:00:00,74,0,0.0,0
46,2016-04-13 22:00:00,74,0,0.0,0
47,2016-04-13 23:00:00,74,0,0.0,0
48,2016-04-14 00:00:00,74,0,0.0,0
49,2016-04-14 01:00:00,74,0,0.0,0
50,2016-04-14 02:00:00,74,0,0.0,0
51,2016-04-14 03:00:00,74,0,0.0,0
52,2016-04-14 04:00:00,74,0,0.0,0
53,2016-04-14 05:00:00,74,0,0.0,0
54,2016-04-14 06:00:00,74,0,0.0,0
55,2016-04-14 07:00:00,74,0,0.0,0
56,2016-04-14 08:00:00,74,0,0.0,0
57,2016-04-14 09:00:00,74,0,0.0,0
58,2016-04-14 10:00:00,74,0,0.0,0
59,2016-04-14 11:00:00,74,0,0.0,0
60,2016-04-14 12:00:00,74,0,0.0,0
61,2016-04-14 13:00:00,74,0,0.0,0
62,2016-04-14 14:00:00,74,0,0.0,0
63,2016-04-14 15:00:00,74,0,0.0,0
64,2016-04-14 16:00:00,74,0,0.0,0
65,2016-04-14 17:00:00,74,0,0.0,0
66,2016-04-14 18:00:00,74,0,0.0,0
67,2016-04-14 19:00:00,74,0,0.0,0
68,2016-04-14 20:00:00,74,0,0.0,0
69,2016-04-14 21:00:00,74,0,0.0,0
70,2016-04-14 22:00:00,74,0,0.0,0
71,2016-04-14 23:00:00,74,0,0.0,0
72,2016-04-15 00:00:00,74,0,0.0,0
73,2016-04-15 01:00:00,74,0,0.0,0
74,2016-04-15 02:00:00,74,0,0.0,0
75,2016-04-15 03:00:00,74,0,0.0,0
76,2016-04-15 04:00:00,74,0,0.0,0
77,2016-04-15 05:00:00,74,0,0.0,0
78,2016-04-15 06:00:00,74,0,0.0,0
79,2016-04-15 07:00:00,111,14,0.233333,485
80,2016-04-15 08:00:00,161,31,0.516667,1115
81,2016-04-15 09:00:00,107,10,0.166667,384
82,2016-04-15 10:00:00,97,9,0.15,217
83,2016-04-15 11:00:00,133,15,0.25,761
84,2016-04-15 12:00:00,94,8,0.133333,164
85,2016-04-15 13:00:00,121,13,0.216667,576
86,2016-04-15 14:00:00,88,5,0.083333,147
87,2016-04-15 15:00:00,81,2,0.033333,88
