,date,TotalSteps,TotalDistance,TrackerDistance,LoggedActivitiesDistance,VeryActiveDistance_x,ModeratelyActiveDistance_x,LightActiveDistance_x,SedentaryActiveDistance_x,VeryActiveMinutes_x,FairlyActiveMinutes_x,LightlyActiveMinutes_x,SedentaryMinutes_x,Calories_x,Calories_y,SedentaryMinutes_y,LightlyActiveMinutes_y,FairlyActiveMinutes_y,VeryActiveMinutes_y,SedentaryActiveDistance_y,LightActiveDistance_y,ModeratelyActiveDistance_y,VeryActiveDistance_y,StepTotal,TotalSleepRecords,TotalMinutesAsleep,TotalTimeInBed
0,2016-04-12 00:00:00,4414,2.74000000953674,2.74000000953674,0.0,0.189999997615814,0.349999994039536,2.20000004768372,0.0,3,8,181,706,1459,1459,706,181,8,3,0.0,2.20000004768372,0.349999994039536,0.189999997615814,4414,1.0,503.0,546.0
1,2016-04-13 00:00:00,4993,3.09999990463257,3.09999990463257,0.0,0.0,0.0,3.09999990463257,0.0,0,0,238,663,1521,1521,663,238,0,0,0.0,3.09999990463257,0.0,0.0,4993,1.0,531.0,565.0
2,2016-04-14 00:00:00,3335,2.0699999332428,2.0699999332428,0.0,0.0,0.0,2.04999995231628,0.0,0,0,197,653,1431,1431,653,197,0,0,0.0,2.04999995231628,0.0,0.0,3335,1.0,545.0,568.0
3,2016-04-15 00:00:00,3821,2.36999988555908,2.36999988555908,0.0,0.0,0.0,2.36999988555908,0.0,0,0,188,687,1444,1444,687,188,0,0,0.0,2.36999988555908,0.0,0.0,3821,1.0,523.0,573.0
4,2016-04-16 00:00:00,2547,1.58000004291534,1.58000004291534,0.0,0.0,0.0,1.58000004291534,0.0,0,0,150,728,1373,1373,728,150,0,0,0.0,1.58000004291534,0.0,0.0,2547,1.0,524.0,567.0
5,2016-04-17 00:00:00,838,0.519999980926514,0.519999980926514,0.0,0.0,0.0,0.519999980926514,0.0,0,0,60,1053,1214,1214,1053,60,0,0,0.0,0.519999980926514,0.0,0.0,838,1.0,437.0,498.0
6,2016-04-18 00:00:00,3325,2.05999994277954,2.05999994277954,0.0,0.0,0.0,2.05999994277954,0.0,0,0,182,1062,1419,1419,1062,182,0,0,0.0,2.05999994277954,0.0,0.0,3325,,,
7,2016-04-19 00:00:00,2424,1.5,1.5,0.0,0.0,0.0,1.5,0.0,0,0,141,785,1356,1356,785,141,0,0,0.0,1.5,0.0,0.0,2424,1.0,498.0,540.0
8,2016-04-20 00:00:00,7222,4.48000001907349,4.48000001907349,0.0,0.0,0.0,4.48000001907349,0.0,0,0,327,623,1667,1667,623,327,0,0,0.0,4.48000001907349,0.0,0.0,7222,1.0,461.0,510.0
9,2016-04-21 00:00:00,2467,1.52999997138977,1.52999997138977,0.0,0.0,0.0,1.52999997138977,0.0,0,0,153,749,1370,1370,749,153,0,0,0.0,1.52999997138977,0.0,0.0,2467,1.0,477.0,514.0
10,2016-04-22 00:00:00,2915,1.80999994277954,1.80999994277954,0.0,0.0,0.0,1.80999994277954,0.0,0,0,162,712,1399,1399,712,162,0,0,0.0,1.80999994277954,0.0,0.0,2915,1.0,520.0,545.0
11,2016-04-23 00:00:00,12357,7.71000003814697,7.71000003814697,0.0,0.0,0.0,7.71000003814697,0.0,0,0,432,458,1916,1916,458,432,0,0,0.0,7.71000003814697,0.0,0.0,12357,1.0,522.0,554.0
12,2016-04-24 00:00:00,3490,2.16000008583069,2.16000008583069,0.0,0.0,0.0,2.16000008583069,0.0,0,0,164,704,1401,1401,704,164,0,0,0.0,2.16000008583069,0.0,0.0,3490,1.0,555.0,591.0
13,2016-04-25 00:00:00,6017,3.73000001907349,3.73000001907349,0.0,0.0,0.0,3.73000001907349,0.0,0,0,260,821,1576,1576,821,260,0,0,0.0,3.73000001907349,0.0,0.0,6017,1.0,506.0,531.0
14,2016-04-26 00:00:00,5933,3.6800000667572,3.6800000667572,0.0,0.0,0.0,3.6800000667572,0.0,0,0,288,1018,1595,1595,1018,288,0,0,0.0,3.6800000667572,0.0,0.0,5933,,,
15,2016-04-27 00:00:00,6088,3.76999998092651,3.76999998092651,0.0,0.0,0.0,3.76999998092651,0.0,0,0,286,586,1593,1593,586,286,0,0,0.0,3.76999998092651,0.0,0.0,6088,1.0,508.0,545.0
16,2016-04-28 00:00:00,6375,3.95000004768372,3.95000004768372,0.0,0.0,0.0,3.95000004768372,0.0,0,0,331,626,1649,1649,626,331,0,0,0.0,3.95000004768372,0.0,0.0,6375,1.0,513.0,545.0
17,2016-04-29 00:00:00,7604,4.71000003814697,4.71000003814697,0.0,0.0,0.0,4.71000003814697,0.0,0,0,352,492,1692,1692,492,352,0,0,0.0,4.71000003814697,0.0,0.0,7604,1.0,490.0,510.0
18,2016-04-30 00:00:00,4729,2.9300000667572,2.9300000667572,0.0,0.0,0.0,2.9300000667572,0.0,0,0,233,594,1506,1506,594,233,0,0,0.0,2.9300000667572,0.0,0.0,4729,1.0,573.0,607.0
19,2016-05-01 00:00:00,3609,2.27999997138977,2.27999997138977,0.0,0.0,0.0,2.27999997138977,0.0,0,0,191,716,1447,1447,716,191,0,0,0.0,2.27999997138977,0.0,0.0,3609,1.0,527.0,546.0
20,2016-05-02 00:00:00,7018,4.34999990463257,4.34999990463257,0.0,0.0,0.0,4.34999990463257,0.0,0,0,355,716,1690,1690,716,355,0,0,0.0,4.34999990463257,0.0,0.0,7018,1.0,511.0,543.0
21,2016-05-03 00:00:00,5992,3.72000002861023,3.72000002861023,0.0,0.0,0.0,3.72000002861023,0.0,0,0,304,981,1604,1604,981,304,0,0,0.0,3.72000002861023,0.0,0.0,5992,,,
22,2016-05-04 00:00:00,6564,4.07000017166138,4.07000017166138,0.0,0.0,0.0,4.07000017166138,0.0,0,0,345,530,1658,1658,530,345,0,0,0.0,4.07000017166138,0.0,0.0,6564,1.0,538.0,560.0
23,2016-05-05 00:00:00,12167,7.53999996185303,7.53999996185303,0.0,0.0,0.0,7.53999996185303,0.0,0,0,475,479,1926,1926,479,475,0,0,0.0,7.53999996185303,0.0,0.0,12167,1.0,468.0,485.0
24,2016-05-06 00:00:00,8198,5.07999992370605,5.07999992370605,0.0,0.0,0.0,5.07999992370605,0.0,0,0,383,511,1736,1736,511,383,0,0,0.0,5.07999992370605,0.0,0.0,8198,1.0,524.0,548.0
25,2016-05-07 00:00:00,4193,2.59999990463257,2.59999990463257,0.0,0.0,0.0,2.59999990463257,0.0,0,0,229,665,1491,1491,665,229,0,0,0.0,2.59999990463257,0.0,0.0,4193,1.0,511.0,521.0
26,2016-05-08 00:00:00,5528,3.45000004768372,3.45000004768372,0.0,0.0,0.0,3.45000004768372,0.0,0,0,258,610,1555,1555,610,258,0,0,0.0,3.45000004768372,0.0,0.0,5528,1.0,541.0,568.0
27,2016-05-09 00:00:00,10685,6.61999988555908,6.61999988555908,0.0,0.0,0.0,6.59999990463257,0.0,0,0,401,543,1869,1869,543,401,0,0,0.0,6.59999990463257,0.0,0.0,10685,1.0,531.0,556.0
28,2016-05-10 00:00:00,254,0.159999996423721,0.159999996423721,0.0,0.0,0.0,0.159999996423721,0.0,0,0,17,1002,1141,1141,1002,17,0,0,0.0,0.159999996423721,0.0,0.0,254,1.0,357.0,380.0
29,2016-05-11 00:00:00,8580,5.32000017166138,5.32000017166138,0.0,0.0,0.0,5.32000017166138,0.0,0,0,330,569,1698,1698,569,330,0,0,0.0,5.32000017166138,0.0,0.0,8580,1.0,523.0,553.0
30,2016-05-12 00:00:00,8891,5.51000022888184,5.51000022888184,0.0,0.0,0.0,5.51000022888184,0.0,0,0,343,330,1364,1364,330,343,0,0,0.0,5.51000022888184,0.0,0.0,8891,1.0,456.0,485.0
