,date,TotalSteps,TotalDistance,TrackerDistance,LoggedActivitiesDistance,VeryActiveDistance_x,ModeratelyActiveDistance_x,LightActiveDistance_x,SedentaryActiveDistance_x,VeryActiveMinutes_x,FairlyActiveMinutes_x,LightlyActiveMinutes_x,SedentaryMinutes_x,Calories_x,Calories_y,SedentaryMinutes_y,LightlyActiveMinutes_y,FairlyActiveMinutes_y,VeryActiveMinutes_y,SedentaryActiveDistance_y,LightActiveDistance_y,ModeratelyActiveDistance_y,VeryActiveDistance_y,StepTotal,TotalSleepRecords,TotalMinutesAsleep,TotalTimeInBed
0,2016-04-12 00:00:00,8856,5.98000001907349,5.98000001907349,0.0,3.05999994277954,0.910000026226044,2.00999999046326,0.0,44,19,131,777,1450,1450,777,131,19,44,0.0,2.00999999046326,0.910000026226044,3.05999994277954,8856,1.0,274.0,469.0
1,2016-04-13 00:00:00,10035,6.71000003814697,6.71000003814697,0.0,2.02999997138977,2.13000011444092,2.54999995231628,0.0,31,46,153,754,1495,1495,754,153,46,31,0.0,2.54999995231628,2.13000011444092,2.02999997138977,10035,2.0,295.0,456.0
2,2016-04-14 00:00:00,7641,5.1100001335144,5.1100001335144,0.0,0.319999992847443,0.970000028610229,3.8199999332428,0.0,5,23,214,801,1433,1433,801,214,23,5,0.0,3.8199999332428,0.970000028610229,0.319999992847443,7641,1.0,291.0,397.0
3,2016-04-15 00:00:00,9010,6.05999994277954,6.05999994277954,0.0,1.04999995231628,1.75,3.25999999046326,0.0,15,42,183,644,1468,1468,644,183,42,15,0.0,3.25999999046326,1.75,1.04999995231628,9010,1.0,424.0,556.0
4,2016-04-16 00:00:00,13459,9.0,9.0,0.0,2.02999997138977,4.0,2.97000002861023,0.0,31,83,153,663,1625,1625,663,153,83,31,0.0,2.97000002861023,4.0,2.02999997138977,13459,1.0,283.0,510.0
5,2016-04-17 00:00:00,10415,6.96999979019165,6.96999979019165,0.0,0.699999988079071,2.34999990463257,3.92000007629395,0.0,11,58,205,600,1529,1529,600,205,58,11,0.0,3.92000007629395,2.34999990463257,0.699999988079071,10415,1.0,381.0,566.0
6,2016-04-18 00:00:00,11663,7.80000019073486,7.80000019073486,0.0,0.25,3.73000001907349,3.8199999332428,0.0,4,95,214,605,1584,1584,605,214,95,4,0.0,3.8199999332428,3.73000001907349,0.25,11663,2.0,412.0,522.0
7,2016-04-19 00:00:00,12414,8.77999973297119,8.77999973297119,0.0,2.24000000953674,2.45000004768372,3.96000003814697,0.0,19,67,221,738,1638,1638,738,221,67,19,0.0,3.96000003814697,2.45000004768372,2.24000000953674,12414,1.0,219.0,395.0
8,2016-04-20 00:00:00,11658,7.82999992370605,7.82999992370605,0.0,0.200000002980232,4.34999990463257,3.27999997138977,0.0,2,98,164,845,1554,1554,845,164,98,2,0.0,3.27999997138977,4.34999990463257,0.200000002980232,11658,2.0,152.0,305.0
9,2016-04-21 00:00:00,6093,4.07999992370605,4.07999992370605,0.0,0.0,0.0,4.05999994277954,0.0,0,0,242,712,1397,1397,712,242,0,0,0.0,4.05999994277954,0.0,0.0,6093,1.0,332.0,512.0
