,date,TotalSteps,TotalDistance,TrackerDistance,LoggedActivitiesDistance,VeryActiveDistance_x,ModeratelyActiveDistance_x,LightActiveDistance_x,SedentaryActiveDistance_x,VeryActiveMinutes_x,FairlyActiveMinutes_x,LightlyActiveMinutes_x,SedentaryMinutes_x,Calories_x,Calories_y,SedentaryMinutes_y,LightlyActiveMinutes_y,FairlyActiveMinutes_y,VeryActiveMinutes_y,SedentaryActiveDistance_y,LightActiveDistance_y,ModeratelyActiveDistance_y,VeryActiveDistance_y,StepTotal,TotalSleepRecords,TotalMinutesAsleep,TotalTimeInBed
0,2016-04-12 00:00:00,10113,6.82999992370605,6.82999992370605,0.0,2.0,0.620000004768372,4.19999980926514,0.0,28,13,320,964,2344,2344,964,320,13,28,0.0,4.19999980926514,0.620000004768372,2.0,10113,,,
1,2016-04-13 00:00:00,10352,7.01000022888184,7.01000022888184,0.0,1.6599999666214,1.94000005722046,3.41000008583069,0.0,19,32,195,676,2038,2038,676,195,32,19,0.0,3.41000008583069,1.94000005722046,1.6599999666214,10352,1.0,467.0,531.0
2,2016-04-14 00:00:00,10129,6.69999980926514,6.69999980926514,0.0,0.0199999995529652,2.74000000953674,3.94000005722046,0.0,1,48,206,705,2010,2010,705,206,48,1,0.0,3.94000005722046,2.74000000953674,0.0199999995529652,10129,1.0,445.0,489.0
3,2016-04-15 00:00:00,10465,6.92000007629395,6.92000007629395,0.0,0.0700000002980232,1.41999995708466,5.42999982833862,0.0,1,24,284,720,2133,2133,720,284,24,1,0.0,5.42999982833862,1.41999995708466,0.0700000002980232,10465,1.0,452.0,504.0
4,2016-04-16 00:00:00,22244,15.0799999237061,15.0799999237061,0.0,5.44999980926514,4.09999990463257,5.53000020980835,0.0,66,72,268,968,2670,2670,968,268,72,66,0.0,5.53000020980835,4.09999990463257,5.44999980926514,22244,,,
5,2016-04-17 00:00:00,5472,3.61999988555908,3.61999988555908,0.0,0.0799999982118607,0.280000001192093,3.25999999046326,0.0,1,7,249,508,1882,1882,508,249,7,1,0.0,3.25999999046326,0.280000001192093,0.0799999982118607,5472,1.0,556.0,602.0
6,2016-04-18 00:00:00,8247,5.44999980926514,5.44999980926514,0.0,0.790000021457672,0.860000014305115,3.78999996185303,0.0,11,16,206,678,1944,1944,678,206,16,11,0.0,3.78999996185303,0.860000014305115,0.790000021457672,8247,1.0,500.0,557.0
7,2016-04-19 00:00:00,6711,4.44000005722046,4.44000005722046,0.0,0.0,0.0,4.44000005722046,0.0,0,7,382,648,2346,2346,648,382,7,0,0.0,4.44000005722046,0.0,0.0,6711,1.0,465.0,514.0
8,2016-04-20 00:00:00,10999,7.26999998092651,7.26999998092651,0.0,0.680000007152557,1.80999994277954,4.78000020980835,0.0,11,43,269,1011,2198,2198,1011,269,43,11,0.0,4.78000020980835,1.80999994277954,0.680000007152557,10999,,,
9,2016-04-21 00:00:00,10080,6.75,6.75,0.0,1.85000002384186,1.52999997138977,3.38000011444092,0.0,23,26,208,761,2048,2048,761,208,26,23,0.0,3.38000011444092,1.52999997138977,1.85000002384186,10080,1.0,460.0,484.0
10,2016-04-22 00:00:00,7804,5.15999984741211,5.15999984741211,0.0,0.560000002384186,1.67999994754791,2.92000007629395,0.0,9,27,206,781,1946,1946,781,206,27,9,0.0,2.92000007629395,1.67999994754791,0.560000002384186,7804,1.0,405.0,461.0
11,2016-04-23 00:00:00,16901,11.3699998855591,11.3699998855591,0.0,2.77999997138977,1.45000004768372,7.15000009536743,0.0,32,35,360,591,2629,2629,591,360,35,32,0.0,7.15000009536743,1.45000004768372,2.77999997138977,16901,1.0,374.0,386.0
12,2016-04-24 00:00:00,9471,6.26000022888184,6.26000022888184,0.0,0.0,0.0,6.26000022888184,0.0,0,0,360,584,2187,2187,584,360,0,0,0.0,6.26000022888184,0.0,0.0,9471,1.0,442.0,459.0
13,2016-04-25 00:00:00,9482,6.38000011444092,6.38000011444092,0.0,1.26999998092651,0.519999980926514,4.59999990463257,0.0,15,11,277,653,2095,2095,653,277,11,15,0.0,4.59999990463257,0.519999980926514,1.26999998092651,9482,1.0,433.0,471.0
14,2016-04-26 00:00:00,5980,3.95000004768372,3.95000004768372,0.0,0.0,0.0,3.95000004768372,0.0,0,0,227,732,1861,1861,732,227,0,0,0.0,3.95000004768372,0.0,0.0,5980,1.0,436.0,490.0
15,2016-04-27 00:00:00,11423,7.57999992370605,7.57999992370605,0.0,1.86000001430511,0.400000005960464,5.32000017166138,0.0,26,9,295,623,2194,2194,623,295,9,26,0.0,5.32000017166138,0.400000005960464,1.86000001430511,11423,1.0,448.0,499.0
16,2016-04-28 00:00:00,5439,3.59999990463257,3.59999990463257,0.0,0.0,0.0,3.59999990463257,0.0,0,0,229,764,1854,1854,764,229,0,0,0.0,3.59999990463257,0.0,0.0,5439,1.0,408.0,450.0
17,2016-04-29 00:00:00,42,0.0299999993294477,0.0299999993294477,0.0,0.0,0.0,0.0299999993294477,0.0,0,0,4,2,403,403,2,4,0,0,0.0,0.0299999993294477,0.0,0.0,42,1.0,411.0,473.0
