,date,TotalSteps,TotalDistance,TrackerDistance,LoggedActivitiesDistance,VeryActiveDistance_x,ModeratelyActiveDistance_x,LightActiveDistance_x,SedentaryActiveDistance_x,VeryActiveMinutes_x,FairlyActiveMinutes_x,LightlyActiveMinutes_x,SedentaryMinutes_x,Calories_x,Calories_y,SedentaryMinutes_y,LightlyActiveMinutes_y,FairlyActiveMinutes_y,VeryActiveMinutes_y,SedentaryActiveDistance_y,LightActiveDistance_y,ModeratelyActiveDistance_y,VeryActiveDistance_y,StepTotal,TotalSleepRecords,TotalMinutesAsleep,TotalTimeInBed
0,2016-04-12 00:00:00,2564,1.63999998569489,1.63999998569489,0.0,0.0,0.0,1.63999998569489,0.0,0,0,116,831,2044,2044,831,116,0,0,0.0,1.63999998569489,0.0,0.0,2564,1.0,458.0,493.0
1,2016-04-13 00:00:00,1320,0.839999973773956,0.839999973773956,0.0,0.0,0.0,0.839999973773956,0.0,0,0,82,806,1934,1934,806,82,0,0,0.0,0.839999973773956,0.0,0.0,1320,1.0,531.0,552.0
2,2016-04-14 00:00:00,1219,0.779999971389771,0.779999971389771,0.0,0.0,0.0,0.779999971389771,0.0,0,0,84,853,1963,1963,853,84,0,0,0.0,0.779999971389771,0.0,0.0,1219,1.0,486.0,503.0
3,2016-04-15 00:00:00,2483,1.5900000333786,1.5900000333786,0.0,0.0,0.0,1.5900000333786,0.0,0,0,126,937,2009,2009,937,126,0,0,0.0,1.5900000333786,0.0,0.0,2483,1.0,363.0,377.0
4,2016-04-16 00:00:00,244,0.159999996423721,0.159999996423721,0.0,0.0,0.0,0.159999996423721,0.0,0,0,12,1428,1721,1721,1428,12,0,0,0.0,0.159999996423721,0.0,0.0,244,,,
5,2016-04-17 00:00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1688,1688,1440,0,0,0,0.0,0.0,0.0,0.0,0,,,
6,2016-04-18 00:00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1688,1688,1440,0,0,0,0.0,0.0,0.0,0.0,0,,,
7,2016-04-19 00:00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1688,1688,1440,0,0,0,0.0,0.0,0.0,0.0,0,,,
8,2016-04-20 00:00:00,3147,2.00999999046326,2.00999999046326,0.0,0.0,0.280000001192093,1.74000000953674,0.0,0,10,139,744,2188,2188,744,139,10,0,0.0,1.74000000953674,0.280000001192093,0.0,3147,1.0,528.0,547.0
9,2016-04-21 00:00:00,144,0.0900000035762787,0.0900000035762787,0.0,0.0,0.0,0.0900000035762787,0.0,0,0,9,1431,1720,1720,1431,9,0,0,0.0,0.0900000035762787,0.0,0.0,144,,,
10,2016-04-22 00:00:00,4068,2.59999990463257,2.59999990463257,0.0,0.0500000007450581,0.280000001192093,2.26999998092651,0.0,1,20,195,817,2419,2419,817,195,20,1,0.0,2.26999998092651,0.280000001192093,0.0500000007450581,4068,1.0,391.0,407.0
11,2016-04-23 00:00:00,5245,3.35999989509583,3.35999989509583,0.0,0.159999996423721,0.439999997615814,2.75,0.0,8,45,232,795,2748,2748,795,232,45,8,0.0,2.75,0.439999997615814,0.159999996423721,5245,1.0,339.0,360.0
12,2016-04-24 00:00:00,400,0.259999990463257,0.259999990463257,0.0,0.0399999991059303,0.0500000007450581,0.159999996423721,0.0,3,8,19,1410,1799,1799,1410,19,8,3,0.0,0.159999996423721,0.0500000007450581,0.0399999991059303,400,,,
13,2016-04-25 00:00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1688,1688,1440,0,0,0,0.0,0.0,0.0,0.0,0,,,
14,2016-04-26 00:00:00,1321,0.850000023841858,0.850000023841858,0.0,0.0,0.0,0.850000023841858,0.0,0,0,80,1360,1928,1928,1360,80,0,0,0.0,0.850000023841858,0.0,0.0,1321,,,
15,2016-04-27 00:00:00,1758,1.12999999523163,1.12999999523163,0.0,0.0,0.0,1.12999999523163,0.0,0,0,112,900,2067,2067,900,112,0,0,0.0,1.12999999523163,0.0,0.0,1758,1.0,423.0,428.0
16,2016-04-28 00:00:00,6157,3.94000005722046,3.94000005722046,0.0,0.0,0.0,3.94000005722046,0.0,0,0,310,714,2780,2780,714,310,0,0,0.0,3.94000005722046,0.0,0.0,6157,1.0,402.0,416.0
17,2016-04-29 00:00:00,8360,5.34999990463257,5.34999990463257,0.0,0.140000000596046,0.280000001192093,4.92999982833862,0.0,6,14,380,634,3101,3101,634,380,14,6,0.0,4.92999982833862,0.280000001192093,0.140000000596046,8360,1.0,398.0,406.0
18,2016-04-30 00:00:00,7174,4.59000015258789,4.59000015258789,0.0,0.330000013113022,0.360000014305115,3.91000008583069,0.0,10,20,301,749,2896,2896,749,301,20,10,0.0,3.91000008583069,0.360000014305115,0.330000013113022,7174,1.0,343.0,360.0
19,2016-05-01 00:00:00,1619,1.03999996185303,1.03999996185303,0.0,0.0,0.0,1.03999996185303,0.0,0,0,79,834,1962,1962,834,79,0,0,0.0,1.03999996185303,0.0,0.0,1619,1.0,503.0,527.0
20,2016-05-02 00:00:00,1831,1.16999995708466,1.16999995708466,0.0,0.0,0.0,1.16999995708466,0.0,0,0,101,916,2015,2015,916,101,0,0,0.0,1.16999995708466,0.0,0.0,1831,1.0,415.0,423.0
21,2016-05-03 00:00:00,2421,1.54999995231628,1.54999995231628,0.0,0.0,0.0,1.54999995231628,0.0,0,0,156,739,2297,2297,739,156,0,0,0.0,1.54999995231628,0.0,0.0,2421,1.0,516.0,545.0
22,2016-05-04 00:00:00,2283,1.46000003814697,1.46000003814697,0.0,0.0,0.0,1.46000003814697,0.0,0,0,129,848,2067,2067,848,129,0,0,0.0,1.46000003814697,0.0,0.0,2283,1.0,439.0,463.0
23,2016-05-05 00:00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1688,1688,1440,0,0,0,0.0,0.0,0.0,0.0,0,,,
24,2016-05-06 00:00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1688,1688,1440,0,0,0,0.0,0.0,0.0,0.0,0,,,
25,2016-05-07 00:00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1688,1688,1440,0,0,0,0.0,0.0,0.0,0.0,0,,,
26,2016-05-08 00:00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1688,1688,1440,0,0,0,0.0,0.0,0.0,0.0,0,,,
27,2016-05-09 00:00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1688,1688,1440,0,0,0,0.0,0.0,0.0,0.0,0,,,
28,2016-05-10 00:00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,48,57,57,48,0,0,0,0.0,0.0,0.0,0.0,0,,,
