,date,TotalSteps,TotalDistance,TrackerDistance,LoggedActivitiesDistance,VeryActiveDistance_x,ModeratelyActiveDistance_x,LightActiveDistance_x,SedentaryActiveDistance_x,VeryActiveMinutes_x,FairlyActiveMinutes_x,LightlyActiveMinutes_x,SedentaryMinutes_x,Calories_x,Calories_y,SedentaryMinutes_y,LightlyActiveMinutes_y,FairlyActiveMinutes_y,VeryActiveMinutes_y,SedentaryActiveDistance_y,LightActiveDistance_y,ModeratelyActiveDistance_y,VeryActiveDistance_y,StepTotal,TotalSleepRecords,TotalMinutesAsleep,TotalTimeInBed
0,2016-04-12 00:00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1496,1496,1440,0,0,0,0.0,0.0,0.0,0.0,0,,,
1,2016-04-13 00:00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1496,1496,1440,0,0,0,0.0,0.0,0.0,0.0,0,,,
2,2016-04-14 00:00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1496,1496,1440,0,0,0,0.0,0.0,0.0,0.0,0,,,
3,2016-04-15 00:00:00,14019,10.5900001525879,10.5900001525879,0.0,0.0,0.280000001192093,10.3000001907349,0.0,0,6,513,921,2865,2865,921,513,6,0,0.0,10.3000001907349,0.280000001192093,0.0,14019,,,
4,2016-04-16 00:00:00,14450,10.9099998474121,10.9099998474121,0.0,0.579999983310699,0.850000023841858,9.47999954223633,0.0,7,15,518,502,2828,2828,502,518,15,7,0.0,9.47999954223633,0.850000023841858,0.579999983310699,14450,1.0,380.0,398.0
5,2016-04-17 00:00:00,7150,5.40000009536743,5.40000009536743,0.0,0.0,0.0,5.40000009536743,0.0,0,0,312,702,2225,2225,702,312,0,0,0.0,5.40000009536743,0.0,0.0,7150,2.0,336.0,350.0
6,2016-04-18 00:00:00,5153,3.91000008583069,3.91000008583069,0.0,0.0,0.0,3.89000010490417,0.0,0,0,241,759,2018,2018,759,241,0,0,0.0,3.89000010490417,0.0,0.0,5153,2.0,493.0,510.0
7,2016-04-19 00:00:00,11135,8.40999984741211,8.40999984741211,0.0,0.0,0.0,8.40999984741211,0.0,0,0,480,425,2606,2606,425,480,0,0,0.0,8.40999984741211,0.0,0.0,11135,1.0,465.0,492.0
8,2016-04-20 00:00:00,10449,8.02000045776367,8.02000045776367,0.0,2.02999997138977,0.479999989271164,5.51999998092651,0.0,26,10,349,587,2536,2536,587,349,10,26,0.0,5.51999998092651,0.479999989271164,2.02999997138977,10449,1.0,474.0,502.0
9,2016-04-21 00:00:00,19542,15.0100002288818,15.0100002288818,0.0,0.980000019073486,0.400000005960464,5.61999988555908,0.0,11,19,294,579,4900,4900,579,294,19,11,0.0,5.61999988555908,0.400000005960464,0.980000019073486,19542,1.0,508.0,550.0
10,2016-04-22 00:00:00,8206,6.19999980926514,6.19999980926514,0.0,0.0,0.0,6.19999980926514,0.0,0,0,402,413,2409,2409,413,402,0,0,0.0,6.19999980926514,0.0,0.0,8206,1.0,480.0,546.0
11,2016-04-23 00:00:00,11495,8.68000030517578,8.68000030517578,0.0,0.0,0.0,8.68000030517578,0.0,0,0,512,468,2651,2651,468,512,0,0,0.0,8.68000030517578,0.0,0.0,11495,1.0,492.0,539.0
12,2016-04-24 00:00:00,7623,5.76000022888184,5.76000022888184,0.0,0.0,0.0,5.76000022888184,0.0,0,0,362,711,2305,2305,711,362,0,0,0.0,5.76000022888184,0.0,0.0,7623,1.0,353.0,367.0
13,2016-04-25 00:00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1497,1497,1440,0,0,0,0.0,0.0,0.0,0.0,0,,,
14,2016-04-26 00:00:00,9543,7.21000003814697,7.21000003814697,0.0,0.0,0.340000003576279,6.86999988555908,0.0,0,7,352,1077,2450,2450,1077,352,7,0,0.0,6.86999988555908,0.340000003576279,0.0,9543,,,
15,2016-04-27 00:00:00,9411,7.1100001335144,7.1100001335144,0.0,0.0,0.0,7.1100001335144,0.0,0,0,458,417,2576,2576,417,458,0,0,0.0,7.1100001335144,0.0,0.0,9411,1.0,542.0,557.0
16,2016-04-28 00:00:00,3403,2.59999990463257,2.59999990463257,0.0,0.0,0.0,2.59999990463257,0.0,0,0,141,758,1879,1879,758,141,0,0,0.0,2.59999990463257,0.0,0.0,3403,1.0,393.0,416.0
17,2016-04-29 00:00:00,9592,7.23999977111816,7.23999977111816,0.0,0.0,0.0,7.23999977111816,0.0,0,0,461,479,2560,2560,479,461,0,0,0.0,7.23999977111816,0.0,0.0,9592,1.0,600.0,636.0
