,date,TotalSteps,TotalDistance,TrackerDistance,LoggedActivitiesDistance,VeryActiveDistance_x,ModeratelyActiveDistance_x,LightActiveDistance_x,SedentaryActiveDistance_x,VeryActiveMinutes_x,FairlyActiveMinutes_x,LightlyActiveMinutes_x,SedentaryMinutes_x,Calories_x,Calories_y,SedentaryMinutes_y,LightlyActiveMinutes_y,FairlyActiveMinutes_y,VeryActiveMinutes_y,SedentaryActiveDistance_y,LightActiveDistance_y,ModeratelyActiveDistance_y,VeryActiveDistance_y,StepTotal,TotalSleepRecords,TotalMinutesAsleep,TotalTimeInBed
0,2016-04-12 00:00:00,11596,7.57000017166138,7.57000017166138,0.0,1.37000000476837,0.790000021457672,5.40999984741211,0.0,19,13,277,767,2026,2026,767,277,13,19,0.0,5.40999984741211,0.790000021457672,1.37000000476837,11596,1,441,464
1,2016-04-13 00:00:00,4832,3.16000008583069,3.16000008583069,0.0,0.0,0.0,3.16000008583069,0.0,0,0,226,647,1718,1718,647,226,0,0,0.0,3.16000008583069,0.0,0.0,4832,2,455,488
2,2016-04-14 00:00:00,17022,11.1199998855591,11.1199998855591,0.0,4.0,2.45000004768372,4.67000007629395,0.0,61,41,256,693,2324,2324,693,256,41,61,0.0,4.67000007629395,2.45000004768372,4.0,17022,1,357,418
3,2016-04-15 00:00:00,16556,10.8599996566772,10.8599996566772,0.0,4.15999984741211,1.98000001907349,4.71000003814697,0.0,58,38,239,689,2254,2254,689,239,38,58,0.0,4.71000003814697,1.98000001907349,4.15999984741211,16556,1,377,409
4,2016-04-16 00:00:00,5771,3.76999998092651,3.76999998092651,0.0,0.0,0.0,3.76999998092651,0.0,0,0,288,521,1831,1831,521,288,0,0,0.0,3.76999998092651,0.0,0.0,5771,2,651,686
5,2016-04-17 00:00:00,655,0.430000007152557,0.430000007152557,0.0,0.0,0.0,0.430000007152557,0.0,0,0,46,943,1397,1397,943,46,0,0,0.0,0.430000007152557,0.0,0.0,655,1,350,402
6,2016-04-18 00:00:00,3727,2.4300000667572,2.4300000667572,0.0,0.0,0.0,2.4300000667572,0.0,0,0,206,622,1683,1683,622,206,0,0,0.0,2.4300000667572,0.0,0.0,3727,2,520,541
7,2016-04-19 00:00:00,15482,10.1099996566772,10.1099996566772,0.0,4.28000020980835,1.6599999666214,4.17999982833862,0.0,69,28,249,756,2284,2284,756,249,28,69,0.0,4.17999982833862,1.6599999666214,4.28000020980835,15482,1,357,410
8,2016-04-20 00:00:00,2713,1.76999998092651,1.76999998092651,0.0,0.0,0.0,1.76999998092651,0.0,0,0,148,598,1570,1570,598,148,0,0,0.0,1.76999998092651,0.0,0.0,2713,1,658,678
9,2016-04-21 00:00:00,12346,8.0600004196167,8.0600004196167,0.0,2.95000004768372,2.16000008583069,2.96000003814697,0.0,47,42,177,801,2066,2066,801,177,42,47,0.0,2.96000003814697,2.16000008583069,2.95000004768372,12346,1,399,431
