,date,TotalSteps,TotalDistance,TrackerDistance,LoggedActivitiesDistance,VeryActiveDistance_x,ModeratelyActiveDistance_x,LightActiveDistance_x,SedentaryActiveDistance_x,VeryActiveMinutes_x,FairlyActiveMinutes_x,LightlyActiveMinutes_x,SedentaryMinutes_x,Calories_x,Calories_y,SedentaryMinutes_y,LightlyActiveMinutes_y,FairlyActiveMinutes_y,VeryActiveMinutes_y,SedentaryActiveDistance_y,LightActiveDistance_y,ModeratelyActiveDistance_y,VeryActiveDistance_y,StepTotal,TotalSleepRecords,TotalMinutesAsleep,TotalTimeInBed,WeightKg,WeightPounds,Fat,BMI,IsManualReport,LogId
0,2016-04-12 00:00:00,7753,5.19999980926514,5.19999980926514,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,2115,2115,1440,0,0,0,0.0,0.0,0.0,0.0,7753,,,,,,,,,
1,2016-04-13 00:00:00,8204,5.5,5.5,0.0,0.529999971389771,0.589999973773956,1.30999994277954,0.0,8,15,96,1234,2135,2135,1234,96,15,8,0.0,1.30999994277954,0.589999973773956,0.529999971389771,8204,,,,,,,,,
2,2016-04-14 00:00:00,10210,6.88000011444092,6.88000011444092,0.0,0.109999999403954,0.330000013113022,6.44000005722046,0.0,1,9,339,589,2302,2302,589,339,9,1,0.0,6.44000005722046,0.330000013113022,0.109999999403954,10210,1.0,535.0,557.0,,,,,,
3,2016-04-15 00:00:00,5664,3.79999995231628,3.79999995231628,0.0,0.0,0.0,3.79999995231628,0.0,0,0,228,752,1985,1985,752,228,0,0,0.0,3.79999995231628,0.0,0.0,5664,1.0,465.0,491.0,,,,,,
4,2016-04-16 00:00:00,4744,3.1800000667572,3.1800000667572,0.0,0.0,0.0,3.1800000667572,0.0,0,0,194,724,1884,1884,724,194,0,0,0.0,3.1800000667572,0.0,0.0,4744,1.0,506.0,522.0,,,,,,
5,2016-04-17 00:00:00,29,0.0199999995529652,0.0199999995529652,0.0,0.0,0.0,0.0199999995529652,0.0,0,0,3,1363,1464,1464,1363,3,0,0,0.0,0.0199999995529652,0.0,0.0,29,,,,72.4000015258789,159.614681185927,25.0,27.4500007629395,True,1460937599000.0
6,2016-04-18 00:00:00,2276,1.54999995231628,1.54999995231628,0.0,0.0700000002980232,0.330000013113022,1.12000000476837,0.0,1,9,58,824,1632,1632,824,58,9,1,0.0,1.12000000476837,0.330000013113022,0.0700000002980232,2276,1.0,515.0,551.0,,,,,,
7,2016-04-19 00:00:00,8925,5.98999977111816,5.98999977111816,0.0,0.0,0.0,5.98999977111816,0.0,0,0,311,604,2200,2200,604,311,0,0,0.0,5.98999977111816,0.0,0.0,8925,2.0,461.0,498.0,,,,,,
8,2016-04-20 00:00:00,8954,6.01000022888184,6.01000022888184,0.0,0.0,0.680000007152557,5.30999994277954,0.0,0,18,306,671,2220,2220,671,306,18,0,0.0,5.30999994277954,0.680000007152557,0.0,8954,1.0,523.0,543.0,,,,,,
9,2016-04-21 00:00:00,3702,2.48000001907349,2.48000001907349,0.0,0.0,0.0,0.349999994039536,0.0,0,0,34,1265,1792,1792,1265,34,0,0,0.0,0.349999994039536,0.0,0.0,3702,1.0,59.0,65.0,,,,,,
10,2016-04-22 00:00:00,4500,3.01999998092651,3.01999998092651,0.0,0.0599999986588955,0.810000002384186,2.15000009536743,0.0,1,19,176,709,1886,1886,709,176,19,1,0.0,2.15000009536743,0.810000002384186,0.0599999986588955,4500,1.0,533.0,550.0,,,,,,
11,2016-04-23 00:00:00,4935,3.30999994277954,3.30999994277954,0.0,0.0,0.0,3.30999994277954,0.0,0,0,233,546,1945,1945,546,233,0,0,0.0,3.30999994277954,0.0,0.0,4935,1.0,692.0,722.0,,,,,,
12,2016-04-24 00:00:00,4081,2.74000000953674,2.74000000953674,0.0,0.0599999986588955,0.200000002980232,2.47000002861023,0.0,1,5,191,692,1880,1880,692,191,5,1,0.0,2.47000002861023,0.200000002980232,0.0599999986588955,4081,1.0,467.0,501.0,,,,,,
13,2016-04-25 00:00:00,9259,6.21000003814697,6.21000003814697,0.0,0.0,0.280000001192093,5.92999982833862,0.0,0,8,390,544,2314,2314,544,390,8,0,0.0,5.92999982833862,0.280000001192093,0.0,9259,1.0,488.0,506.0,,,,,,
14,2016-04-26 00:00:00,9899,6.6399998664856,6.6399998664856,0.0,0.569999992847443,0.920000016689301,5.15000009536743,0.0,8,21,288,649,2236,2236,649,288,21,8,0.0,5.15000009536743,0.920000016689301,0.569999992847443,9899,1.0,505.0,516.0,,,,,,
15,2016-04-27 00:00:00,10780,7.23000001907349,7.23000001907349,0.0,0.409999996423721,1.91999995708466,4.90999984741211,0.0,6,47,300,680,2324,2324,680,300,47,6,0.0,4.90999984741211,1.91999995708466,0.409999996423721,10780,1.0,286.0,307.0,,,,,,
16,2016-04-28 00:00:00,10817,7.28000020980835,7.28000020980835,0.0,1.00999999046326,0.330000013113022,5.94000005722046,0.0,13,8,359,552,2367,2367,552,359,8,13,0.0,5.94000005722046,0.330000013113022,1.00999999046326,10817,1.0,497.0,522.0,,,,,,
17,2016-04-29 00:00:00,7990,5.3600001335144,5.3600001335144,0.0,0.449999988079071,0.790000021457672,4.11999988555908,0.0,6,18,289,624,2175,2175,624,289,18,6,0.0,4.11999988555908,0.790000021457672,0.449999988079071,7990,1.0,523.0,546.0,,,,,,
18,2016-04-30 00:00:00,8221,5.51999998092651,5.51999998092651,0.0,0.400000005960464,1.61000001430511,3.50999999046326,0.0,6,38,196,695,2092,2092,695,196,38,6,0.0,3.50999999046326,1.61000001430511,0.400000005960464,8221,1.0,490.0,516.0,,,,,,
19,2016-05-01 00:00:00,1251,0.839999973773956,0.839999973773956,0.0,0.0,0.0,0.839999973773956,0.0,0,0,67,836,1593,1593,836,67,0,0,0.0,0.839999973773956,0.0,0.0,1251,1.0,484.0,500.0,,,,,,
20,2016-05-02 00:00:00,9261,6.23999977111816,6.23999977111816,0.0,0.0,0.439999997615814,5.71000003814697,0.0,0,11,344,585,2270,2270,585,344,11,0,0.0,5.71000003814697,0.439999997615814,0.0,9261,1.0,478.0,506.0,,,,,,
21,2016-05-03 00:00:00,9648,6.46999979019165,6.46999979019165,0.0,0.579999983310699,1.07000005245209,4.82999992370605,0.0,8,26,287,669,2235,2235,669,287,26,8,0.0,4.82999992370605,1.07000005245209,0.579999983310699,9648,1.0,474.0,512.0,,,,,,
22,2016-05-04 00:00:00,10429,7.01999998092651,7.01999998092651,0.0,0.589999973773956,0.579999983310699,5.84999990463257,0.0,8,13,313,1106,2282,2282,1106,313,13,8,0.0,5.84999990463257,0.579999983310699,0.589999973773956,10429,,,,72.3000030517578,159.394222287729,,27.3799991607666,True,1462406399000.0
23,2016-05-05 00:00:00,13658,9.48999977111816,9.48999977111816,0.0,2.63000011444092,1.4099999666214,5.44999980926514,0.0,27,34,328,957,2530,2530,957,328,34,27,0.0,5.44999980926514,1.4099999666214,2.63000011444092,13658,,,,,,,,,
24,2016-05-06 00:00:00,9524,6.42000007629395,6.42000007629395,0.0,0.409999996423721,0.469999998807907,5.46000003814697,0.0,6,11,314,692,2266,2266,692,314,11,6,0.0,5.46000003814697,0.469999998807907,0.409999996423721,9524,1.0,450.0,491.0,,,,,,
25,2016-05-07 00:00:00,7937,5.32999992370605,5.32999992370605,0.0,0.189999997615814,1.04999995231628,4.07999992370605,0.0,3,28,279,586,2158,2158,586,279,28,3,0.0,4.07999992370605,1.04999995231628,0.189999997615814,7937,1.0,507.0,530.0,,,,,,
26,2016-05-08 00:00:00,3672,2.46000003814697,2.46000003814697,0.0,0.0,0.0,2.46000003814697,0.0,0,0,153,603,1792,1792,603,153,0,0,0.0,2.46000003814697,0.0,0.0,3672,1.0,602.0,638.0,,,,,,
27,2016-05-09 00:00:00,10378,6.96000003814697,6.96000003814697,0.0,0.140000000596046,0.560000002384186,6.25,0.0,2,14,374,490,2345,2345,490,374,14,2,0.0,6.25,0.560000002384186,0.140000000596046,10378,1.0,535.0,565.0,,,,,,
28,2016-05-10 00:00:00,9487,6.36999988555908,6.36999988555908,0.0,0.209999993443489,0.46000000834465,5.69999980926514,0.0,3,12,329,555,2260,2260,555,329,12,3,0.0,5.69999980926514,0.46000000834465,0.209999993443489,9487,1.0,487.0,517.0,,,,,,
29,2016-05-11 00:00:00,9129,6.13000011444092,6.13000011444092,0.0,0.200000002980232,0.740000009536743,5.17999982833862,0.0,3,18,311,574,2232,2232,574,311,18,3,0.0,5.17999982833862,0.740000009536743,0.200000002980232,9129,1.0,529.0,558.0,,,,,,
30,2016-05-12 00:00:00,17,0.0099999997764825,0.0099999997764825,0.0,0.0,0.0,0.0099999997764825,0.0,0,0,2,0,257,257,0,2,0,0,0.0,0.0099999997764825,0.0,0.0,17,1.0,302.0,321.0,,,,,,
